,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
23,5e-05,3500,100.0007133484,113.00257333,-112.99158551,-125.023789131,125.070554439,125.10270619,-125.11696772,-113.026995781,113.074436675,1000000.0,-0.4845103014,-0.4798582222799999,-0.48218426183999996
24,5e-05,3000,100.0005157471,113.29702212,-113.32001396,-125.320071977,125.340894696,125.37059056,-125.40137929,-113.329118494,113.368975524,1000000.0,-0.4830986754,-0.47925745310000023,-0.4811780642500001
25,5e-05,2500,100.0004692078,113.5884456,-113.60735529,-125.602175424,125.65987212,125.66370932,-125.66847379,-113.62734129,113.669684474,1000000.0,-0.48272764440000004,-0.47930043559999974,-0.4810140399999999
26,5e-05,2000,100.0001972198,113.87986697,-113.90387412,-125.880070274,125.914549419,125.93107992,-125.95480462,-113.927725536,113.959104634,1000000.0,-0.48204286900000054,-0.4781557904600004,-0.48009932973000047
27,5e-05,1500,100.0004177094,114.18374355,-114.20401044,-126.162368712,126.167348841,126.18997806,-126.2218045,-114.243930737,114.26501203,1000000.0,-0.48048057139999967,-0.4764154957200006,-0.4784480335600001
28,5e-05,1000,100.0005493164,114.49214344,-114.49105293,-126.446136451,126.449797831,126.50054918,-126.50951013,-114.527461022,114.552852339,1000000.0,-0.48053725879999976,-0.4763124184199995,-0.4784248386099996
29,5e-05,500,100.0003898621,114.7941044,-114.79952875,-126.697604787,126.749843132,126.77157132,-126.76242713,-114.835376644,114.850829627,1000000.0,-0.4788073060000005,-0.4752248329600002,-0.4770160694800003
30,5e-05,0,100.0005187988,115.08971025,-115.10686821,-126.994076386,127.015012,127.01846758,-127.02910102,-115.125367919,115.171464586,1000000.0,-0.4770198027999999,-0.4742451176199998,-0.47563246020999983
31,5e-05,-500,100.0003147125,115.63704551,-115.84867023,-126.504226591,126.240906656,127.12001105,-126.99039808,-115.930229701,116.179953764,1000000.0,-0.4524938678000004,-0.4126989956400001,-0.4325964317200003
32,5e-05,-1000,100.0004718781,126.31750066,-126.32473286,-114.643052787,114.674564747,114.70912665,-114.70019906,-126.311728497,126.341665972,1000000.0,0.46465815619999973,0.4667155386999997,0.4656868474499997
33,5e-05,-1500,99.9996459961,126.10323549,-126.10369939,-114.29271968,114.316820292,114.35648375,-114.35512249,-126.103428677,126.131258438,1000000.0,0.4699065728000002,0.4725029428600001,0.47120475783000015
34,5e-05,-2000,100.0006977081,125.858729,-125.8599598,-113.974070423,114.007441441,114.02594685,-114.03691005,-125.831208398,125.873171231,1000000.0,0.4731166379999999,0.47445735530000005,0.47378699665
35,5e-05,-2500,100.0002353668,125.58644969,-125.60415457,-113.682359034,113.693523368,113.7175473,-113.73372676,-125.582395959,125.617620863,1000000.0,0.47478660399999967,0.47648268839999985,0.47563464619999973
36,5e-05,-3000,100.0000892639,125.32366826,-125.34763138,-113.359503998,113.394493434,113.39947948,-113.42320467,-125.325182585,125.327369944,1000000.0,0.4769723098,0.4779711019399997,0.4774717058699999
37,5e-05,-3500,100.0005500793,125.062922,-125.07050909,-113.064714461,113.090562277,113.09824329,-113.12268439,-125.029459702,125.083267272,1000000.0,0.4782500681999997,0.47914900472,0.47869953645999985
38,5e-05,-4000,100.000390625,124.78549197,-124.79825777,-112.765820939,112.797853644,112.79549365,-112.81396445,-124.77821812,124.807105339,1000000.0,0.47948583280000007,0.4804329775200003,0.4799594051600002
39,5e-05,-4500,100.0006649017,124.52335178,-124.55215385,-112.473361521,112.500708335,112.48940325,-112.50238783,-124.524485922,124.543354081,1000000.0,0.4816742909999999,0.48187540294000003,0.48177484696999995
40,5e-05,-5000,100.0005580902,124.24068941,-124.24776449,-112.15741157,112.206183644,112.19031919,-112.19521832,-124.216403857,124.272415176,1000000.0,0.4820583278000001,0.48250447638000027,0.48228140209000014
41,5e-05,-5500,100.0001113892,123.98337302,-123.99182,-111.868805311,111.923925677,111.88436161,-111.89984427,-123.961269225,123.989384969,1000000.0,0.4838197428000004,0.4831584641199996,0.48348910345999996
42,5e-05,-6000,100.0003730774,123.71140104,-123.71230495,-111.583627299,111.627959142,111.59587188,-111.60524608,-123.694403281,123.704163996,1000000.0,0.48445176059999995,0.4837396167200001,0.48409568866
43,5e-05,-6500,100.0002220154,123.43761361,-123.44214539,-111.283403353,111.31740984,111.27479583,-111.30463533,-123.407225429,123.422373959,1000000.0,0.4860065567999993,0.4845757239,0.48529114034999965
44,5e-05,-7000,99.999886322,123.17354628,-123.17429095,-110.982882237,111.006794507,111.01047292,-111.00239964,-123.139251119,123.161641698,1000000.0,0.4866992934000001,0.48622432145999966,0.4864618074299999
45,5e-05,-7500,100.0005153656,122.88339385,-122.8828387,-110.701792425,110.722000412,110.69574077,-110.72517825,-122.856757654,122.88665272,1000000.0,0.48690627059999997,0.48639235074,0.48664931066999995
46,5e-05,-8000,100.0008319855,122.59725303,-122.60704979,-110.392836782,110.422923782,110.38741511,-110.40856909,-122.573094416,122.586865322,1000000.0,0.48816637240000005,0.4868839834799996,0.48752517793999983
47,5e-05,-8500,100.0005046844,122.30465156,-122.32833127,-110.102999604,110.12875725,110.10144368,-110.103569176,-122.291990836,122.322795439,1000000.0,0.48855939948000043,0.4876605884199995,0.48810999395
48,5e-05,-9000,100.0004940033,122.05338162,-122.06698892,-109.801134006,109.814788602,109.797276388,-109.81090876,-122.014722957,122.047781564,1000000.0,0.49024370784000015,0.4889316382600001,0.4895876730500001
49,5e-05,-9500,100.0002883911,121.79309057,-121.79368826,-109.490904665,109.530000454,109.4926379,-109.506543635,-121.745742846,121.779492957,1000000.0,0.49175194590000015,0.4900866136799996,0.4909192797899999
50,5e-05,-10000,100.0004611969,121.49909451,-121.4903733,-109.201213304,109.236564054,109.18784332,-109.20898067,-121.453387929,121.484236271,1000000.0,0.49185287639999986,0.48999693683999995,0.4909249066199999
51,5e-05,-11000,99.9997478485,120.93161069,-120.95717593,-108.609942585,108.654638225,108.59240039,-108.58935848,-120.882659076,120.930502406,1000000.0,0.4941405550000005,0.4909716134400003,0.4925560842200004
52,5e-05,-12000,100.0006500244,120.3926055,-120.401880652,-108.037718732,108.041285077,107.97858293,-107.99698173,-120.344009947,120.369323324,1000000.0,0.49637842983999947,0.4926865892400002,0.49453250953999983
53,5e-05,-13000,100.0000869751,119.85112059,-119.839062008,-107.416023685,107.455921326,107.38185199,-107.39090893,-119.775828451,119.815807873,1000000.0,0.49834843355999964,0.4943938262600003,0.49637112991
54,5e-05,-14000,100.0007411957,119.30837486,-119.292004983,-106.853136546,106.86252956,106.77812803,-106.79290065,-119.217559091,119.237719781,1000000.0,0.5005870232599995,0.4947922553199996,0.49768963928999954
55,5e-05,-15000,100.0001296997,118.73880672,-118.7512102,-106.240568083,106.26675777,106.19937656,-106.19320529,-118.665823762,118.69355693,1000000.0,0.5019487014,0.4970410967800001,0.49949489909000006
56,5e-05,-16000,100.0004413605,118.20691566,-118.1939313,-105.659523982,105.706733793,105.57489539,-105.59079989,-118.104030823,118.128025523,1000000.0,0.5047030336000006,0.49731597142,0.5010095025100003
57,5e-05,-17000,100.0007896423,117.65414025,-117.67407006,-105.069774124,105.102452857,104.99115046,-105.000362868,-117.559982771,117.587146503,1000000.0,0.5067339396400001,0.49949804586,0.5031159927500001
58,5e-05,-18000,99.9998733521,117.10289794,-117.11223498,-104.481965331,104.516469506,104.40641518,-104.419850968,-117.00635881,117.057549658,1000000.0,0.5077773354400003,0.50130947262,0.5045434040300001
59,5e-05,-19000,100.0004138947,116.5696166,-116.58044541,-103.901511184,103.943565188,103.8245434,-103.834489871,-116.476193513,116.503436177,1000000.0,0.5098205747800003,0.50269106636,0.5062558205700002
60,5e-05,-20000,100.0005580902,116.04337363,-116.0423295,-103.333468277,103.353390511,103.24892009,-103.259842131,-115.922311604,115.965151231,1000000.0,0.51153881818,0.5040120809399999,0.50777544956
61,5e-05,-20000,100.0006752014,116.02302928,-116.0384011,-103.344420053,103.358606501,103.35899297,-103.35002778,-115.99770394,115.979749676,1000000.0,0.5070481925999997,0.50548854124,0.5062683669199999
62,5e-05,-19000,100.0006313324,116.54852759,-116.57886907,-103.903618258,103.957982002,103.83476481,-103.84199956,-116.457078097,116.496203599,1000000.0,0.5090126457999997,0.50183362872,0.5054231372599999
63,5e-05,-18000,100.0001544952,117.09557204,-117.10240189,-104.465806937,104.507321113,104.4020523,-104.39444488,-116.99644237,117.034028484,1000000.0,0.5080295350000003,0.5011468560799998,0.50458819554
64,5e-05,-17000,100.0005722046,117.65603601,-117.65366484,-105.070363727,105.101423464,104.97451165,-104.98754364,-117.525821335,117.573852447,1000000.0,0.5069529112000001,0.4985577318199995,0.5027553215099998
65,5e-05,-16000,100.0004570007,118.17926551,-118.20092957,-105.638327605,105.659785134,105.55707013,-105.55307472,-118.073768657,118.116951913,1000000.0,0.5054010045999999,0.4978521566199998,0.5016265806099999
66,5e-05,-15000,100.0003383636,118.73455448,-118.74500108,-106.223138086,106.254439807,106.12476233,-106.16242558,-118.632427357,118.644237671,1000000.0,0.5038473529999996,0.49598174270000017,0.4999145478499999
67,5e-05,-14000,100.0004653931,119.29475546,-119.31335016,-106.805812983,106.815385395,106.72640491,-106.75414693,-119.188515564,119.202965954,1000000.0,0.5025510756000002,0.4954056628000001,0.49897836920000016
68,5e-05,-13000,100.0005073547,119.8481551,-119.8434464,-107.410973079,107.434116726,107.32114385,-107.31525373,-119.743743566,119.757648262,1000000.0,0.5011040783999999,0.49312604046000047,0.49711505943000023
69,5e-05,-12000,100.0005485535,120.38343779,-120.39903899,-107.994403447,108.003669734,107.92353625,-107.92061182,-120.307029125,120.309950529,1000000.0,0.4987665741999996,0.4923781294600002,0.4955723518299999
70,5e-05,-11000,100.0003334045,120.93607234,-120.96654649,-108.567342897,108.629307325,108.51840574,-108.51688249,-120.853493903,120.878375891,1000000.0,0.4973466120000001,0.4907043914399998,0.4940255017199999
71,5e-05,-10000,100.0006965637,121.50042723,-121.49510988,-109.15837789,109.203610269,109.1133803,-109.10601991,-121.395501687,121.453651334,1000000.0,0.49552273799999935,0.48974329724000026,0.4926330176199998
72,5e-05,-9500,100.0005039215,121.77637663,-121.79052977,-109.461663378,109.526712063,109.40784578,-109.39208392,-121.675564727,121.710614559,1000000.0,0.49533953399999975,0.4879560768999997,0.49164780544999975
73,5e-05,-9000,100.0003475189,122.07154677,-122.07288545,-109.76073034,109.800260592,109.6992673,-109.69646773,-121.95680215,122.004893353,1000000.0,0.49497394380000004,0.4880140914200004,0.4914940176100002
74,5e-05,-8500,100.0003017426,122.32790557,-122.33552781,-110.040669509,110.082637081,110.00392979,-110.01857343,-122.254462255,122.275081828,1000000.0,0.4928186032000002,0.4881247498600001,0.4904716765300001
75,5e-05,-8000,100.0005275726,122.59124892,-122.60356468,-110.369798677,110.38409346,110.28720286,-110.31371944,-122.507882195,122.551797381,1000000.0,0.4918778259999999,0.4861157487799997,0.4889967873899998
76,5e-05,-7500,100.0004203796,122.87840215,-122.91184701,-110.656872432,110.693373979,110.59503084,-110.61938844,-122.80737933,122.829573629,1000000.0,0.4915165975999997,0.48573413095999995,0.4886253642799998
77,5e-05,-7000,100.0002388,123.16825105,-123.15930524,-110.950013666,110.989558405,110.89612633,-110.89997597,-123.0941971,123.095074267,1000000.0,0.49062907980000003,0.4849939859200003,0.4878115328600002
78,5e-05,-6500,100.0006515503,123.44913492,-123.46188369,-111.252774666,111.264662566,111.20875477,-111.20512801,-123.373882749,123.392899799,1000000.0,0.4899427166000001,0.48498690632000035,0.4874648114600002
79,5e-05,-6000,100.0002529144,123.71975095,-123.72262589,-111.537701322,111.582876691,111.4774149,-111.49545219,-123.628152536,123.674544314,1000000.0,0.4893901950000006,0.4836423767400001,0.48651628587000034
80,5e-05,-5500,99.9998973846,124.0044008,-124.02314058,-111.82881121,111.872471193,111.79082231,-111.7904111,-123.926780206,123.947038639,1000000.0,0.48892615939999984,0.4834507288400002,0.48618844412
81,5e-05,-5000,100.0007701874,124.27890105,-124.28899388,-112.149714137,112.181186337,112.09284863,-112.08878991,-124.213768131,124.225881727,1000000.0,0.48772512780000055,0.48217498767999983,0.4849500577400002
82,5e-05,-4500,99.9999141693,124.56557906,-124.55346867,-112.433063035,112.463420453,112.392462,-112.4073323,-124.464143741,124.528889183,1000000.0,0.48638506860000036,0.48193098872000006,0.48415802866000024
83,5e-05,-4000,100.0000656128,124.82492566,-124.83464694,-112.741178461,112.760533295,112.68988,-112.71601075,-124.766930603,124.789355047,1000000.0,0.48507363699999956,0.48109147787999973,0.4830825574399996
84,5e-05,-3500,100.0008159637,125.10270619,-125.11696772,-113.026995781,113.074436675,113.00257333,-112.99158551,-125.023789131,125.070554439,1000000.0,0.48451030140000056,0.4798582222800002,0.4821842618400004
85,5e-05,-3000,99.999766922,125.37059056,-125.40137929,-113.329118494,113.368975524,113.29702212,-113.32001396,-125.320071977,125.340894696,1000000.0,0.4830986754,0.47925745309999995,0.48117806425
86,5e-05,-2500,100.0008003235,125.66370932,-125.66847379,-113.62734129,113.669684474,113.5884456,-113.60735529,-125.602175424,125.65987212,1000000.0,0.48272764439999977,0.47930043559999974,0.48101403999999975
87,5e-05,-2000,100.0006004333,125.93107992,-125.95480462,-113.927725536,113.959104634,113.87986697,-113.90387412,-125.880070274,125.914549419,1000000.0,0.48204286900000026,0.4781557904600001,0.4800993297300002
88,5e-05,-1500,100.0005191803,126.18997806,-126.2218045,-114.243930737,114.26501203,114.18374355,-114.20401044,-126.162368712,126.167348841,1000000.0,0.4804805714,0.47641549572,0.47844803356
89,5e-05,-1000,99.9999755859,126.50054918,-126.50951013,-114.527461022,114.552852339,114.49214344,-114.49105293,-126.446136451,126.449797831,1000000.0,0.4805372587999994,0.4763124184200004,0.4784248386099999
90,5e-05,-500,100.0004611969,126.77157132,-126.76242713,-114.835376644,114.850829627,114.7941044,-114.79952875,-126.697604787,126.749843132,1000000.0,0.47880730600000077,0.4752248329599999,0.4770160694800003
91,5e-05,0,100.0002212524,127.01846758,-127.02910102,-115.125367919,115.171464586,115.08971025,-115.10686821,-126.994076386,127.015012,1000000.0,0.47701980280000017,0.4742451176200001,0.47563246021000016
92,5e-05,500,100.0007843018,127.12001105,-126.99039808,-115.930229701,116.179953764,115.63704551,-115.84867023,-126.504226591,126.240906656,1000000.0,0.4524938677999998,0.4126989956400001,0.43259643171999995
93,5e-05,1000,100.0009502411,114.70912665,-114.70019906,-126.311728497,126.341665972,126.31750066,-126.32473286,-114.643052787,114.674564747,1000000.0,-0.46465815619999945,-0.4667155386999997,-0.46568684744999955
94,5e-05,1500,100.0004756927,114.35648375,-114.35512249,-126.103428677,126.131258438,126.10323549,-126.10369939,-114.29271968,114.316820292,1000000.0,-0.4699065728000005,-0.47250294285999955,-0.47120475783000004
95,5e-05,2000,100.0001243591,114.02594685,-114.03691005,-125.831208398,125.873171231,125.858729,-125.8599598,-113.974070423,114.007441441,1000000.0,-0.4731166380000002,-0.4744573553000004,-0.4737869966500003
96,5e-05,2500,100.0004882813,113.7175473,-113.73372676,-125.582395959,125.617620863,125.58644969,-125.60415457,-113.682359034,113.693523368,1000000.0,-0.47478660399999995,-0.47648268840000013,-0.47563464620000007
97,5e-05,3000,100.0005638123,113.39947948,-113.42320467,-125.325182585,125.327369944,125.32366826,-125.34763138,-113.359503998,113.394493434,1000000.0,-0.47697230980000027,-0.47797110194000025,-0.47747170587000026
98,5e-05,3500,100.0003025055,113.09824329,-113.12268439,-125.029459702,125.083267272,125.062922,-125.07050909,-113.064714461,113.090562277,1000000.0,-0.47825006820000027,-0.47914900472,-0.47869953646000013
99,5e-05,4000,100.0005050659,112.79549365,-112.81396445,-124.77821812,124.807105339,124.78549197,-124.79825777,-112.765820939,112.797853644,1000000.0,-0.47948583280000034,-0.4804329775200003,-0.47995940516000035
100,5e-05,4500,100.0003623962,112.48940325,-112.50238783,-124.524485922,124.543354081,124.52335178,-124.55215385,-112.473361521,112.500708335,1000000.0,-0.4816742910000002,-0.48187540294000003,-0.4817748469700001
101,5e-05,5000,100.0007488251,112.19031919,-112.19521832,-124.216403857,124.272415176,124.24068941,-124.24776449,-112.15741157,112.206183644,1000000.0,-0.4820583277999998,-0.48250447638,-0.4822814020899999
102,5e-05,5500,100.0002250671,111.88436161,-111.89984427,-123.961269225,123.989384969,123.98337302,-123.99182,-111.868805311,111.923925677,1000000.0,-0.48381974280000006,-0.4831584641199993,-0.4834891034599997
103,5e-05,6000,100.0002002716,111.59587188,-111.60524608,-123.694403281,123.704163996,123.71140104,-123.71230495,-111.583627299,111.627959142,1000000.0,-0.48445176059999995,-0.4837396167200004,-0.4840956886600002
104,5e-05,6500,100.0008487701,111.27479583,-111.30463533,-123.407225429,123.422373959,123.43761361,-123.44214539,-111.283403353,111.31740984,1000000.0,-0.4860065567999996,-0.4845757238999997,-0.48529114034999965
105,5e-05,7000,100.000043869,111.01047292,-111.00239964,-123.139251119,123.161641698,123.17354628,-123.17429095,-110.982882237,111.006794507,1000000.0,-0.48669929339999984,-0.4862243214599994,-0.4864618074299996
106,5e-05,7500,99.9999729156,110.69574077,-110.72517825,-122.856757654,122.88665272,122.88339385,-122.8828387,-110.701792425,110.722000412,1000000.0,-0.48690627060000025,-0.48639235074,-0.4866493106700001
107,5e-05,8000,100.0004962921,110.38741511,-110.40856909,-122.573094416,122.586865322,122.59725303,-122.60704979,-110.392836782,110.422923782,1000000.0,-0.48816637239999977,-0.4868839834799996,-0.4875251779399997
108,5e-05,8500,99.9997451782,110.10144368,-110.103569176,-122.291990836,122.322795439,122.30465156,-122.32833127,-110.102999604,110.12875725,1000000.0,-0.48855939948000016,-0.4876605884199995,-0.4881099939499998
109,5e-05,9000,100.0001861572,109.797276388,-109.81090876,-122.014722957,122.047781564,122.05338162,-122.06698892,-109.801134006,109.814788602,1000000.0,-0.49024370783999954,-0.48893163826000036,-0.48958767304999995
110,5e-05,9500,100.0002010345,109.4926379,-109.506543635,-121.745742846,121.779492957,121.79309057,-121.79368826,-109.490904665,109.530000454,1000000.0,-0.49175194590000015,-0.49008661367999934,-0.4909192797899997
111,5e-05,10000,100.0005931854,109.18784332,-109.20898067,-121.453387929,121.484236271,121.49909451,-121.4903733,-109.201213304,109.236564054,1000000.0,-0.49185287640000014,-0.48999693683999995,-0.49092490662000005
112,5e-05,11000,100.0000213623,108.59240039,-108.58935848,-120.882659076,120.930502406,120.93161069,-120.95717593,-108.609942585,108.654638225,1000000.0,-0.49414055499999987,-0.49097161344,-0.49255608421999997
113,5e-05,12000,100.0004196167,107.97858293,-107.99698173,-120.344009947,120.369323324,120.3926055,-120.401880652,-108.037718732,108.041285077,1000000.0,-0.49637842984,-0.4926865892400002,-0.4945325095400001
114,5e-05,13000,99.9999656677,107.38185199,-107.39090893,-119.775828451,119.815807873,119.85112059,-119.839062008,-107.416023685,107.455921326,1000000.0,-0.4983484335599999,-0.49439382625999967,-0.49637112990999976
115,5e-05,14000,100.0003067017,106.77812803,-106.79290065,-119.217559091,119.237719781,119.30837486,-119.292004983,-106.853136546,106.86252956,1000000.0,-0.5005870232599997,-0.49479225532000015,-0.49768963928999993
116,5e-05,15000,100.0003219604,106.19937656,-106.19320529,-118.665823762,118.69355693,118.73880672,-118.7512102,-106.240568083,106.26675777,1000000.0,-0.5019487014,-0.4970410967800001,-0.49949489909000006
117,5e-05,16000,99.9996482849,105.57489539,-105.59079989,-118.104030823,118.128025523,118.20691566,-118.1939313,-105.659523982,105.706733793,1000000.0,-0.5047030336000004,-0.4973159714200003,-0.5010095025100003
118,5e-05,17000,100.0007148743,104.99115046,-105.000362868,-117.559982771,117.587146503,117.65414025,-117.67407006,-105.069774124,105.102452857,1000000.0,-0.5067339396400001,-0.4994980458600003,-0.5031159927500002
119,5e-05,18000,100.0000469208,104.40641518,-104.419850968,-117.00635881,117.057549658,117.10289794,-117.11223498,-104.481965331,104.516469506,1000000.0,-0.50777733544,-0.5013094726199998,-0.5045434040299999
120,5e-05,19000,99.9998134613,103.8245434,-103.834489871,-116.476193513,116.503436177,116.5696166,-116.58044541,-103.901511184,103.943565188,1000000.0,-0.50982057478,-0.5026910663600003,-0.5062558205700001
121,5e-05,20000,100.000271225,103.24892009,-103.259842131,-115.922311604,115.965151231,116.04337363,-116.0423295,-103.333468277,103.353390511,1000000.0,-0.5115388181800004,-0.5040120809399999,-0.5077754495600002
