,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
63,2e-05,-8000,250.0002853394,106.540541849,-106.496463582,-106.450990203,106.489384187,106.489092078,-106.448438091,-106.484910629,106.532697513,1000000.0,0.004973763100000639,0.0038616876000006073,0.004417725350000623
64,2e-05,-7000,250.0005859375,106.528762337,-106.490408392,-106.452618519,106.487143823,106.483049856,-106.46695914,-106.488203379,106.53974225,1000000.0,0.0034580866500000694,0.004409164350000339,0.003933625500000204
65,2e-05,-6000,250.0006797791,106.53417393,-106.48264748,-106.465030699,106.512329103,106.489900881,-106.461249797,-106.506190431,106.52539871,1000000.0,0.003283536599999337,0.00271146695000013,0.0029975017749997333
66,2e-05,-5000,249.9995697021,106.523039245,-106.508083724,-106.457883225,106.481847645,106.483735452,-106.455027557,-106.487687043,106.521539643,1000000.0,0.004617998000001222,0.003474790799999283,0.004046394400000253
67,2e-05,-4500,250.0004119873,106.516280599,-106.497260939,-106.469917621,106.493329507,106.508986667,-106.466653096,-106.480652422,106.50407941,1000000.0,0.0018950887499997293,0.0010742352000015388,0.001484661975000634
68,2e-05,-4000,250.0010467529,106.510276319,-106.485873364,-106.457222076,106.487535242,106.511889267,-106.461409463,-106.504022432,106.512395235,1000000.0,0.0011425476500001252,0.0035830174499999145,0.00236278255000002
69,2e-05,-3500,250.0000839233,106.516668635,-106.471255734,-106.46627367,106.488749765,106.502568625,-106.462657721,-106.489267578,106.526368051,1000000.0,0.0011349011499994788,0.0030306097000007528,0.0020827554250001158
70,2e-05,-3000,250.0006408691,106.516286283,-106.49864201,-106.457922209,106.498487947,106.491830803,-106.455820108,-106.494990568,106.52454788,1000000.0,0.0033638691000000163,0.00315641460000009,0.0032601418500000532
71,2e-05,-2500,250.0000236511,106.497412055,-106.487265372,-106.466788341,106.509575274,106.472462285,-106.457085638,-106.485301415,106.502733097,1000000.0,0.002756475200000352,0.000583544850000095,0.0016700100250002237
72,2e-05,-2000,250.0000991821,106.511338399,-106.48252523,-106.485888902,106.515994026,106.511114759,-106.460853837,-106.49396334,106.504121495,1000000.0,0.0010947516499989264,-0.00018990464999930624,0.0004524234999998101
73,2e-05,-1500,250.000693512,106.519731665,-106.472770007,-106.466105001,106.514265867,106.522111743,-106.478631635,-106.486532447,106.5212108,1000000.0,-0.0004120852999996316,0.0013686189499992451,0.00047826682499980673
74,2e-05,-1000,250.0008827209,106.497533633,-106.467214192,-106.477509766,106.512799574,106.484880172,-106.490933007,-106.481542416,106.501717874,1000000.0,-0.0005532676999990827,-0.00035245250000102144,-0.00045286010000005205
75,2e-05,-500,250.0006645203,106.513658605,-106.481865489,-106.479885716,106.522960351,106.493386827,-106.48554217,-106.487444684,106.510610843,1000000.0,0.0008297548500010521,-0.0002395270000008054,0.0002951139250001233
76,2e-05,0,250.0007102966,106.505059412,-106.481844671,-106.465023289,106.511305922,106.511991443,-106.472159479,-106.474349255,106.497110868,1000000.0,0.00013765805000076625,-0.00024345440000033135,-5.289817499978255e-05
77,2e-05,500,250.0008926392,106.517495559,-106.48606641,-106.474412108,106.524797782,106.512592995,-106.482299535,-106.478078047,106.524726932,1000000.0,0.0004334719500000972,0.0001797544500007575,0.00030661320000042737
78,2e-05,1000,250.0006736755,106.496026394,-106.485319238,-106.479758859,106.53072173,106.498642909,-106.477102326,-106.485269075,106.497105722,1000000.0,0.0002800198500004569,-0.0014052895999995484,-0.0005626348749995457
79,2e-05,1500,250.0006652832,106.509714203,-106.471195841,-106.464261731,106.512388075,106.522250162,-106.488591257,-106.465633271,106.505387579,1000000.0,-0.001496568750000904,-0.0002814478000004783,-0.0008890082750006912
80,2e-05,2000,250.0002197266,106.492803766,-106.467741367,-106.475118174,106.516182469,106.520370294,-106.474923553,-106.46527641,106.519106212,1000000.0,-0.0017374357000008445,-0.00034590104999949746,-0.001041668375000171
81,2e-05,2500,250.0008323669,106.493744146,-106.471198933,-106.470543168,106.529235726,106.503305409,-106.476277473,-106.466306987,106.509314717,1000000.0,-0.0007319901500004277,-0.0012078595000005522,-0.00096992482500049
82,2e-05,3000,250.0015991211,106.486272749,-106.472568501,-106.487747768,106.503102288,106.511618266,-106.476571459,-106.461879136,106.487517115,1000000.0,-0.001467423750001018,-0.002072690250000164,-0.001770057000000591
83,2e-05,3500,250.0007171631,106.492872211,-106.467526014,-106.49599981,106.522646853,106.525940937,-106.484166571,-106.464291053,106.50827891,1000000.0,-0.0024854641499999276,-0.0023038350000000206,-0.0023946495749999743
84,2e-05,4000,250.0010025024,106.492383102,-106.462432689,-106.480440103,106.515874824,106.513040499,-106.490375747,-106.46122648,106.496304246,1000000.0,-0.00243002275000066,-0.0019392100500013499,-0.002184616400001005
85,2e-05,4500,250.0001548767,106.456818183,-106.463697098,-106.484848782,106.535933641,106.513297815,-106.485432737,-106.467687943,106.497448465,1000000.0,-0.00391076354999953,-0.0027823007500003883,-0.003346532149999959
86,2e-05,5000,250.000629425,106.508979255,-106.451736709,-106.502495329,106.521265037,106.512069761,-106.4927372,-106.46686836,106.512703296,1000000.0,-0.0022045498499998926,-0.002209435500000012,-0.0022069926749999523
87,2e-05,6000,250.0011932373,106.479131729,-106.470420821,-106.49038143,106.520474538,106.526994449,-106.490006198,-106.466613437,106.50914012,1000000.0,-0.0033724048499991,-0.0017551205499991341,-0.002563762699999117
88,2e-05,7000,250.0007644653,106.485043246,-106.441900409,-106.486438779,106.534688255,106.522191746,-106.498122104,-106.464011782,106.470339604,1000000.0,-0.004668509750000283,-0.004338782400000696,-0.004503646075000489
89,2e-05,8000,250.000920105,106.493071883,-106.44549557,-106.485571519,106.526655189,106.530519791,-106.499264894,-106.436620221,106.480943682,1000000.0,-0.004560861599999555,-0.004733140250000645,-0.004647000925000099
90,2e-05,9000,250.0000732422,106.476421981,-106.455122748,-106.516240069,106.538198314,106.534409941,-106.496597619,-106.44309327,106.473278166,1000000.0,-0.004973141550000548,-0.006903347349999223,-0.005938244449999885
91,2e-05,10000,250.0002952576,106.455801948,-106.443656418,-106.516274805,106.516685025,106.539703832,-106.488686147,-106.433485802,106.451069739,1000000.0,-0.006446580649999589,-0.007420214449998496,-0.006933397549999043
92,2e-05,11000,250.0005615234,106.455215416,-106.422214361,-106.472142575,106.53118687,106.530675132,-106.497105337,-106.428545655,106.457261679,1000000.0,-0.007517534599999464,-0.005876105550001398,-0.006696820075000431
93,2e-05,12000,250.0006813049,106.420108437,-106.428413628,-106.508829717,106.538934799,106.551067383,-106.501288723,-106.416089899,106.446940128,1000000.0,-0.010191702050000372,-0.009236724450000367,-0.00971421325000037
94,2e-05,13000,250.0004837036,106.459200449,-106.419576857,-106.506816285,106.512433215,106.519319542,-106.50551765,-106.417675317,106.461008172,1000000.0,-0.007302994300000876,-0.0070283005499995,-0.0071656474250001885
95,2e-05,14000,250.0002403259,106.447276273,-106.421515643,-106.509974209,106.551077673,106.546219306,-106.505405878,-106.416325676,106.440637135,1000000.0,-0.009141663399999089,-0.010204453550000636,-0.009673058474999862
96,2e-05,15000,250.0008728027,106.442816073,-106.401447558,-106.49487797,106.532405785,106.54854059,-106.511547962,-106.410466228,106.452320472,1000000.0,-0.010791246050000324,-0.008224852749999201,-0.009508049399999764
97,2e-05,16000,249.9994926453,106.423693139,-106.396794892,-106.507853122,106.548341226,106.553921454,-106.513878321,-106.398680465,106.444841775,1000000.0,-0.01236558720000076,-0.010633605400001045,-0.011499596300000903
98,2e-05,17000,250.0006706238,106.415862417,-106.379891123,-106.507806325,106.535517973,106.542658183,-106.515414412,-106.392099945,106.425602862,1000000.0,-0.013115952750000303,-0.011281074550000625,-0.012198513650000464
99,2e-05,18000,250.000617218,106.407498805,-106.379644972,-106.51674912,106.541594409,106.556783686,-106.506794145,-106.403978804,106.42455134,1000000.0,-0.013821702700001026,-0.011490669250000706,-0.012656185975000865
100,2e-05,19000,250.0000228882,106.407044511,-106.395023291,-106.508346844,106.539645934,106.532505161,-106.49742484,-106.388465188,106.422627128,1000000.0,-0.011393109949999314,-0.011845023100000417,-0.011619066524999866
101,2e-05,20000,250.0005516052,106.391764693,-106.380087626,-106.50172702,106.552218586,106.540134873,-106.506888362,-106.369308094,106.416214571,1000000.0,-0.013758545799999666,-0.013421147050000571,-0.013589846425000118
