,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
98,1e-06,-48000,299.9976806641,-4352.6098811,80.19962943,-4262.566177,-251.494441,-4329.2899431,96.8491015,-4002.390486,-749.288276,1000000.0,-6.670465930000276,-757.9695260000001,-382.3199959650002
99,1e-06,-49000,299.9958282471,-4295.7013825,17.2843884,-4291.72276,-201.968502,-4331.413003,63.1020043,-4012.692563,-816.874914,1000000.0,81.52923639999895,-893.9366089999994,-406.20368630000024
100,1e-06,-50000,299.9987762451,-4308.2470076,4.4534342,-4305.210074,-248.927128,-4301.3081302,72.2899419,-4043.534626,-860.401648,1000000.0,60.89763030000037,-873.1499679999997,-406.12616884999966
101,1e-06,-50000,300.0000106812,-4273.7544129,34.5893327,-4323.0645347,-325.003085,-2856.6064836,-578.2399949,-4418.212319,170.6631233,1000000.0,-2029.9772569000002,590.8139926000001,-719.58163215
102,1e-06,-49000,300.0024993896,-4304.3084506,55.1845909,-4268.579488,-291.820344,-2924.6476094,-544.4835013,-4482.832998,13.624638,1000000.0,-1979.3289333999999,519.6984919999993,-729.8152207000003
103,1e-06,-48000,300.0013839722,-4337.1927309,65.1615687,-4270.54868,-308.58933,-2959.5969013,-502.5782277,-4587.7499393,-56.525524,1000000.0,-1945.3356260000007,569.2650652999997,-688.0352803500004
104,1e-06,-47000,300.001524353,-4327.3714126,58.32224395,-4330.715046,-307.211636,-2982.8743378,-517.2268668,-4563.8012541,-70.251639,1000000.0,-1920.0461855500002,470.04620509999955,-724.9999902250004
105,1e-06,-46000,299.999130249,-4348.0309348,54.4940781,-4362.466908,-375.585685,-3009.3086879,-465.5211219,-4466.771025,67.1379246,1000000.0,-1858.7374468999994,547.0277265999997,-655.8548601499999
106,1e-06,-45000,299.9986846924,-4387.5275272,35.6687039,-4361.0053648,-325.123953,-3069.3766712,-449.6680091,-4490.3526651,-6.521892,1000000.0,-1803.4875689999997,447.94936129999974,-677.76910385
107,1e-06,-44000,299.9937454224,-4411.0984757,92.728228,-4281.293705,-361.106161,-3122.5690267,-446.6055613,-4500.991698,-89.568961,1000000.0,-1827.8632382999995,491.2351929999999,-668.3140226499997
108,1e-06,-43000,300.0010467529,-4418.7319819,102.9668615,-4291.407515,-357.511668,-3173.7338026,-456.7489051,-4392.538785,116.8127065,1000000.0,-1804.7139459000002,575.4556445,-614.6291507000001
109,1e-06,-42000,299.9995269775,-4436.8533385,135.1332111,-4333.932819,-422.463223,-3186.7776449,-450.1859406,-4403.3106087,189.6559194,1000000.0,-1835.3948453000003,681.4969321000002,-576.9489566
110,1e-06,-41000,300.0004013062,-4510.5356158,130.1827672,-4318.644786,-492.164429,-3243.2041018,-458.9231833,-4357.764603,22.4144277,1000000.0,-1856.4374645000003,553.6986736999997,-651.3693954000003
111,1e-06,-40000,300.0035675049,-4481.7029547,144.9491489,-4305.839845,-497.893078,-3284.1625881,-426.9671878,-4297.909534,172.2708412,1000000.0,-1769.4567033000003,662.2336081999999,-553.6115475500002
112,1e-06,-39000,300.0048934937,-4474.7488126,133.1855713,-4289.8568153,-385.272096,-3369.1334297,-375.39236,-4436.4721907,194.3020496,1000000.0,-1614.1933141999996,726.1895210000008,-444.0018965999994
113,1e-06,-38000,300.0027389526,-4510.8437342,119.3225516,-4253.940561,-427.078509,-3402.9609091,-373.6355694,-4282.797782,-95.049047,1000000.0,-1600.8409460999997,360.88668299999927,-619.9771315500002
114,1e-06,-37000,300.001864624,-4527.4303282,130.5837982,-4221.265771,-423.263841,-3426.5289922,-358.7232134,-4329.169878,-182.488249,1000000.0,-1590.2083476000003,348.67969899999935,-620.7643243000005
115,1e-06,-36000,300.0001998901,-4586.2419118,158.7479695,-4182.720599,-525.388932,-3436.0860636,-273.5452055,-4439.036573,-208.199523,1000000.0,-1582.4490231999998,573.5053829999999,-504.47182009999995
116,1e-06,-35000,299.996156311,-4564.902018,164.7954462,-4191.240369,-449.958723,-3466.9729739,-302.4325665,-4436.200222,-396.345985,1000000.0,-1565.1570567999997,298.5725910000005,-633.2922328999996
117,1e-06,-34000,299.9980514526,-4594.366396,122.90804,-4287.1697468,-349.856521,-3527.7601757,-241.2543833,-4377.500515,-236.524191,1000000.0,-1430.7686436000004,203.66309819999967,-613.5527727000003
118,1e-06,-33000,299.9990112305,-4648.1937465,166.5810666,-4325.6828943,-611.095429,-3568.6904447,-233.5903025,-4329.023569,-199.659842,1000000.0,-1479.6746708999997,414.77626169999985,-532.4492045999999
119,1e-06,-32000,300.0016036987,-4644.8435799,188.5386774,-4305.46988,-625.33892,-3573.3122847,-238.6031585,-4294.347693,-182.800805,1000000.0,-1498.6731310999999,431.41592800000024,-533.6286015499998
120,1e-06,-31000,299.9999908447,-4691.0149389,162.9735249,-4218.406142,-669.211728,-3648.9560875,-230.490016,-4294.768355,-198.325616,1000000.0,-1435.5223922999992,547.2483250000006,-444.1370336499993
121,1e-06,-30000,300.0001739502,-4662.4375438,185.5729138,-4207.664444,-576.969398,-3666.5377191,-234.271325,-4314.108975,-245.818012,1000000.0,-1415.7440634999996,437.59591700000027,-489.0740732499996
122,1e-06,-29000,300.0005493164,-4699.1844871,159.8775143,-4206.833682,-619.66264,-3672.1794147,-197.8027932,-4378.716526,-320.886223,1000000.0,-1384.6853799000005,470.6592609999998,-457.01305945000036
123,1e-06,-28000,299.9992706299,-4679.6981605,202.339922,-4266.691767,-641.705906,-3709.9090286,-184.2013967,-4287.381149,-348.170376,1000000.0,-1356.3304506000002,314.22491199999973,-521.0527693000003
124,1e-06,-27000,299.9970703125,-4744.8061021,190.647372,-4213.93867,-649.54156,-3744.1442982,-159.4854877,-4376.505863,-296.196476,1000000.0,-1350.7946636000008,515.9122770000008,-417.4411933
125,1e-06,-26000,299.9983673096,-4718.5402958,177.2121804,-4213.665111,-726.615717,-3779.506573,-187.5150207,-4238.618648,-295.999085,1000000.0,-1303.7609239,455.57016899999957,-424.0953774500002
126,1e-06,-25000,299.9990524292,-4704.7856165,197.0991032,-4238.208725,-638.337216,-3806.4572393,-159.3684377,-4244.855678,-251.972744,1000000.0,-1254.7959181000006,393.01142499999935,-430.8922465500006
127,1e-06,-24000,299.9968826294,-4744.168366,209.2043888,-4167.715302,-744.182013,-3843.0463846,-172.2442032,-4220.079105,-261.056823,1000000.0,-1282.5705733999998,535.4889930000003,-373.5407901999998
128,1e-06,-23000,299.9970001221,-4739.1461156,211.629197,-4221.896949,-696.732988,-3871.7703218,-172.1948989,-4227.499599,-287.670414,1000000.0,-1251.1998896999996,414.66522399999957,-418.26733285
129,1e-06,-22000,299.9985244751,-4794.3246137,207.687502,-4212.302927,-772.068677,-3905.2616614,-145.7949931,-4169.718192,-247.330165,1000000.0,-1242.5454473999996,482.1537770000008,-380.1958351999994
130,1e-06,-21000,299.9972305298,-4776.3344241,211.6914826,-4307.125781,-810.11204,-3911.2079911,-88.1500049,-4353.339978,-425.353396,1000000.0,-1164.9679205000007,430.97284100000024,-366.9975397500002
