,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
23,0.001,-4000,124.0001243591,6.999754359,-6.948082,-27.851077866,27.879943581,27.773309144,-27.739387972,-6.796684661,6.844705565,1000000.0,-0.041564860757,-0.042089631221000005,-0.041827245989000006
24,0.001,-4500,124.0001190186,7.134076282,-7.148207751,-27.704005755,27.711663733,27.612016567,-27.599994561,-6.994178386,7.014307706,1000000.0,-0.04092972709500001,-0.04140718339600001,-0.04116845524550001
25,0.001,-5000,124.0005451202,7.340267525,-7.287696878,-27.546138417,27.589061324,27.467067898,-27.422124133,-7.139416419,7.181784848,1000000.0,-0.040261227628,-0.040813998474,-0.040537613051
26,0.001,-6000,124.0002342224,7.641466465,-7.597373839,-27.262369685,27.282627507,27.193562596,-27.139100031,-7.447692516,7.496126963,1000000.0,-0.039093822322999995,-0.039601177712999994,-0.039347500018
27,0.001,-7000,124.0002490997,7.906986999,-7.906867405,-26.978800848,27.019803527,26.88500633,-26.872982213,-7.759102818,7.785802961,1000000.0,-0.037944134138999996,-0.038453698595999994,-0.038198916367499995
28,0.001,-8000,124.0005241394,8.212843385,-8.179958901,-26.708022393,26.731867467,26.630692543,-26.588072207,-8.049986882,8.10671151,1000000.0,-0.036825962464,-0.037283191468,-0.037054576966
29,0.001,-9000,124.0003952026,8.498068349,-8.487634637,-26.39350698,26.446326963,26.333443935,-26.317177325,-8.374742275,8.40417693,1000000.0,-0.035664918274,-0.036060914738,-0.035862916506
30,0.001,-10000,124.0002975464,8.826871019,-8.801676884,-26.097827083,26.132685379,26.039286544,-26.006182784,-8.682112146,8.71952385,1000000.0,-0.034416921425,-0.034828876466,-0.0346228989455
31,0.001,-10000,124.000585556,8.858794378,-8.806026147,-26.108836022,26.128646808,25.843537118,-25.880471461,-8.732750118,8.731873623,1000000.0,-0.034059188053999996,-0.034772859089,-0.0344160235715
32,0.001,-9000,124.0005153656,8.525366182,-8.486931316,-26.417034019,26.440274402,26.3159612,-26.291438183,-8.350889068,8.369817609,1000000.0,-0.035595101885,-0.036136601744,-0.0358658518145
33,0.001,-8000,124.0005519867,8.228199249,-8.195021881,-26.720049976,26.747090575,26.608083757,-26.574855564,-8.035439792,8.061331778,1000000.0,-0.036759718191,-0.037370368981,-0.037065043586
34,0.001,-7000,124.000453949,7.931650915,-7.909295898,-26.994669735,27.020519438,26.897461021,-26.852288216,-7.748799532,7.794209005,1000000.0,-0.037908802424,-0.038472180636,-0.038190491529999995
35,0.001,-6000,124.0003936768,7.668048258,-7.645381529,-27.283754355,27.311724254,27.124973935,-27.124072538,-7.474785067,7.49400851,1000000.0,-0.038935616686000006,-0.039626685031999995,-0.039281150859
36,0.001,-5000,124.0003490448,7.405865857,-7.396751349,-27.530668849,27.568571784,27.433126173,-27.382921965,-7.204012906,7.229101216,1000000.0,-0.04001343093200001,-0.040666126511,-0.040339778721500005
37,0.001,-4500,124.0003051758,7.282460817,-7.260708164,-27.656404096,27.691054866,27.555524697,-27.523303332,-7.073226104,7.11973158,1000000.0,-0.040535659048,-0.04115450127800001,-0.04084508016300001
38,0.001,-4000,124.0000995636,7.173904391,-7.133552502,-27.783375911,27.809079344,27.651257475,-27.629521203,-6.941623987,6.97186838,1000000.0,-0.040973321785,-0.041678962888,-0.041326142336500005
39,0.001,-3500,124.0003234863,7.042814584,-7.051381343,-27.890996175,27.938475579,27.770312506,-27.719894315,-6.83236757,6.859469291,1000000.0,-0.041396010894,-0.042137634893,-0.041766822893500005
40,0.001,-3000,124.0006904602,6.956601297,-6.915638215,-28.004682992,28.036114929,27.871778304,-27.838541565,-6.720781494,6.761025517,1000000.0,-0.041838080357,-0.04255899091,-0.0421985356335
41,0.001,-2500,123.9999408722,6.863307336,-6.846811956,-28.11605124,28.125446414,27.971552895,-27.948321256,-6.60777641,6.661164097,1000000.0,-0.042209754859,-0.042972557147000004,-0.042591156003
42,0.001,-2000,124.0001075745,6.742122352,-6.715212458,-28.193225226,28.219356745,28.074037807,-28.038287502,-6.525305742,6.558979386,1000000.0,-0.042654990499,-0.043328296843,-0.042991643671
43,0.001,-1500,124.0005939484,6.691281092,-6.668008132,-28.254829934,28.302845716,28.12436164,-28.130639684,-6.453744127,6.49822718,1000000.0,-0.0428957121,-0.043605704343,-0.0432507082215
44,0.001,-1000,123.9992511749,6.648426392,-6.626365669,-28.312175465,28.342998393,28.152648733,-28.122326515,-6.398456122,6.419793462,1000000.0,-0.043000183187,-0.043836924273999996,-0.0434185537305
45,0.001,-500,124.00037117,6.669237545,-6.641021198,-28.295090328,28.319310103,28.14840044,-28.10668172,-6.422816238,6.490247524,1000000.0,-0.042944823417000004,-0.043701336669,-0.043323080043000006
46,0.001,0,124.0001461029,6.873609756,-6.878141943,-28.078495074,28.115883371,27.931902004,-27.884736752,-6.64729439,6.695826304,1000000.0,-0.042064887057,-0.042851257751,-0.042458072404
47,0.001,500,124.0000984192,7.829168497,-7.834199512,-27.112836257,27.127472233,26.938047899,-26.879940227,-7.699974838,7.755389775,1000000.0,-0.038154620117,-0.038784943877,-0.038469781997000005
48,0.001,1000,124.0003639221,13.357293305,-13.52583426,-21.306275367,21.251249467,21.16633473,-20.960186257,-13.819335291,13.979196797,1000000.0,-0.015243393421999997,-0.014758992746000003,-0.015001193084000001
49,0.001,1500,123.9997821808,24.450046325,-24.575792901,-10.104514983,10.082105789,10.077649286,-9.894884505,-24.951068669,25.070404668,1000000.0,0.029053305435000006,0.029834852565000004,0.029444079000000005
50,0.001,2000,124.0000190735,28.937594796,-28.930734819,-5.721769037,5.765847012,5.813255415,-5.763712202,-29.080223656,29.132777303,1000000.0,0.046291361998,0.04672538491,0.046508373453999996
51,0.001,2500,123.9999904633,28.797829622,-28.775788201,-5.834464438,5.878136859,5.949087632,-5.945232242,-28.885153804,28.930003486,1000000.0,0.045679297949,0.046102555993000005,0.045890926971
52,0.001,3000,123.9999000549,28.283870426,-28.233246612,-6.31566991,6.362186461,6.477708793,-6.446659912,-28.370572075,28.384802583,1000000.0,0.043592748332999996,0.044077518286999996,0.043835133309999996
53,0.001,3500,124.000484848,27.964254582,-27.931954222,-6.620818452,6.651257301,6.799426264,-6.746640577,-28.063610008,28.095446732,1000000.0,0.042350141963,0.042886980987,0.042618561475
54,0.001,4000,123.9998516083,27.773309144,-27.739387972,-6.796684661,6.844705565,6.999754359,-6.948082,-27.851077866,27.879943581,1000000.0,0.041564860757,0.042089631221000005,0.041827245989000006
55,0.001,4500,124.0002277374,27.612016567,-27.599994561,-6.994178386,7.014307706,7.134076282,-7.148207751,-27.704005755,27.711663733,1000000.0,0.040929727095,0.041407183396000004,0.0411684552455
56,0.001,5000,123.9998390198,27.467067898,-27.422124133,-7.139416419,7.181784848,7.340267525,-7.287696878,-27.546138417,27.589061324,1000000.0,0.040261227628,0.040813998474,0.040537613051
57,0.001,6000,124.0005306244,27.193562596,-27.139100031,-7.447692516,7.496126963,7.641466465,-7.597373839,-27.262369685,27.282627507,1000000.0,0.039093822323,0.039601177713,0.039347500018
58,0.001,7000,124.000327301,26.88500633,-26.872982213,-7.759102818,7.785802961,7.906986999,-7.906867405,-26.978800848,27.019803527,1000000.0,0.037944134138999996,0.038453698595999994,0.038198916367499995
59,0.001,8000,124.0004901886,26.630692543,-26.588072207,-8.049986882,8.10671151,8.212843385,-8.179958901,-26.708022393,26.731867467,1000000.0,0.036825962464,0.037283191468,0.037054576966
60,0.001,9000,124.0001934052,26.333443935,-26.317177325,-8.374742275,8.40417693,8.498068349,-8.487634637,-26.39350698,26.446326963,1000000.0,0.03566491827399999,0.036060914738,0.035862916506
61,0.001,10000,124.00066185,26.039286544,-26.006182784,-8.682112146,8.71952385,8.826871019,-8.801676884,-26.097827083,26.132685379,1000000.0,0.03441692142499999,0.034828876466,0.0346228989455
