,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
15,0.001,0,149.9999717712,36.4313190592,-36.3569892157,-35.6942551185,35.7916032915,35.307915257,-35.3106697208,-36.8393758668,36.9081657129,1000000.0,0.002169723297100006,0.0022616831696999923,0.0022157032333999993
16,0.001,-500,150.000112915,30.423143186,-30.404097162,-41.5262514379,41.6033281143,41.5977610116,-41.5899679812,-30.5163190455,30.5897234518,1000000.0,-0.022360488644799992,-0.0220235370549,-0.022192012849849996
17,0.001,-1000,149.9999794006,28.2617990145,-28.2182835725,-43.567318612,43.6504525855,43.6889372242,-43.655167672,-28.3313013361,28.4206368257,1000000.0,-0.030864022309199997,-0.0304658330357,-0.03066492767245
18,0.001,-1500,150.0003166199,26.4477777785,-26.4070285457,-45.3188478063,45.3895560707,45.4442040938,-45.4211388692,-26.5109207961,26.5891933026,1000000.0,-0.038010536638800003,-0.037608289778300004,-0.037809413208550004
19,0.001,-2000,149.9999717712,24.7933151105,-24.7751774343,-46.8734286794,46.9627731809,47.0270856154,-46.9725641913,-24.8397891369,24.915295794,1000000.0,-0.0444311572619,-0.04408111692940001,-0.04425613709565
20,0.001,-2500,150.0006828308,23.2804934947,-23.2500044081,-48.3285143892,48.4015486026,48.4516932243,-48.4237279585,-23.3115414119,23.3952568802,1000000.0,-0.05034492328,-0.0500232646997,-0.05018409398985
21,0.001,-3000,150.0004188538,21.8543417418,-21.8313154641,-49.6713654665,49.7479603234,49.8056959354,-49.7699868139,-21.8877211866,21.9688751712,1000000.0,-0.0558900255434,-0.0555627294321,-0.05572637748775
22,0.001,-3500,150.0005943298,20.5266323452,-20.5059295797,-50.9343622847,51.0300551008,51.0715612405,-51.0375050634,-20.568872493,20.6407679525,1000000.0,-0.06107650437900001,-0.06075477694,-0.0609156406595
23,0.001,-4000,150.0003982544,19.2871286069,-19.2507876258,-52.1064324446,52.1865598949,52.240344172,-52.2366056397,-19.2944123296,19.3759985713,1000000.0,-0.06593903357900001,-0.06562258143859999,-0.0657808075088
24,0.001,-4500,150.0001327515,18.0861161468,-18.0786137429,-53.2316774677,53.3028811443,53.390977546,-53.3494432828,-18.1092696885,18.1781950164,1000000.0,-0.07057569093910002,-0.0702470939071,-0.07041139242310002
25,0.001,-5000,150.0005386353,16.9708527267,-16.9346241578,-54.2944736488,54.3711246076,54.4347573355,-54.4111159247,-16.9726195682,17.0607415849,1000000.0,-0.0749403963757,-0.0746322371033,-0.07478631673950001
26,0.001,-6000,150.0004577637,14.8137284227,-14.7925966897,-56.2693601014,56.3389549349,56.4061550014,-56.3955908459,-14.8617092784,14.9385927976,1000000.0,-0.08319542073490001,-0.0828080129603,-0.08300171684760001
27,0.001,-7000,150.0000976563,12.9298171283,-12.897280176,-58.0487736871,58.1223920208,58.206000535,-58.1653606514,-12.9262581169,12.9986948863,1000000.0,-0.09054426388210002,-0.0902462127047,-0.09039523829340002
28,0.001,-8000,150.0000053406,11.1583564062,-11.1380657655,-59.6841399143,59.7633681797,59.8327194169,-59.8051642247,-11.1541498333,11.2455612167,1000000.0,-0.0973414614699,-0.097047797044,-0.09719462925695
29,0.001,-9000,150.0002502441,9.5320894063,-9.4944511105,-61.1903980325,61.2646114897,61.3299772087,-61.3063049579,-9.5427388197,9.617448059,1000000.0,-0.1036097416498,-0.1032948226435,-0.10345228214665
30,0.001,-10000,150.0001747131,8.0154204363,-8.0092044192,-62.5699979507,62.6514765843,62.7233743833,-62.6961340363,-8.0347865634,8.1008281084,1000000.0,-0.1093948835641,-0.1090858598632,-0.10924037171365
31,0.001,-10000,149.999899292,8.0205344486,-7.9929697094,-62.5769095394,62.6470564575,62.263338594,-62.185493823,-7.818696833,7.868735587,1000000.0,-0.108435328259,-0.10953653357689999,-0.10898593091795
32,0.001,-9000,150.0002380371,9.5773161056,-9.5485126519,-61.1774559715,61.2743833356,60.908278435,-60.8478876134,-9.2991688976,9.355270912,1000000.0,-0.1026303372909,-0.10379739949750001,-0.1032138683942
33,0.001,-8000,150.0006149292,11.1990647931,-11.1736924631,-59.6743538553,59.7622987778,59.4166192647,-59.3842614333,-10.976955215,11.0335800844,1000000.0,-0.09642812344179999,-0.09742611733369999,-0.09692712038774999
34,0.001,-7000,150.0001152039,12.98498426,-12.9338434688,-58.0445537488,58.1306306126,57.789445432,-57.7832922756,-12.7551229318,12.8283773043,1000000.0,-0.0896539099788,-0.0905916841253,-0.09012279705205001
35,0.001,-6000,150.0004684448,14.9107070581,-14.8952718479,-56.2709605773,56.3406006204,56.0676354225,-56.0340391657,-14.7432453843,14.8057800383,1000000.0,-0.0822956956822,-0.0830625357751,-0.08267911572865
36,0.001,-5000,150.000188446,17.0484840278,-17.0287688206,-54.2958614709,54.3728542903,54.1453907536,-54.1053691621,-16.8818132355,16.9470376097,1000000.0,-0.0741735070673,-0.07483986491599998,-0.07450668599164999
37,0.001,-4500,149.999786377,18.1881415486,-18.1499963673,-53.2341195182,53.320070096,53.0999063725,-53.0582332817,-18.0417193448,18.1174872595,1000000.0,-0.0698200017383,-0.0703949830099,-0.0701074923741
38,0.001,-4000,150.0007362366,19.3972675079,-19.3495523678,-52.1092885375,52.1870580799,52.000140315,-51.9726659929,-19.2690026648,19.3346443861,1000000.0,-0.0652259864322,-0.06569269956649999,-0.06545934299935
39,0.001,-3500,150.0005355835,20.6628716387,-20.629937307,-50.9078581526,50.9856750426,50.7978548484,-50.7737449244,-20.5435434834,20.612056153,1000000.0,-0.0602787908271,-0.06073793355880001,-0.06050836219295
40,0.001,-3000,150.0002708435,21.9981859239,-21.9917802681,-49.6487708276,49.7347119334,49.5467784082,-49.5165011126,-21.8948542455,21.9735820491,1000000.0,-0.0550733133288,-0.05551504646640001,-0.05529417989760001
41,0.001,-2500,150.0003822327,23.4452485827,-23.4155715874,-48.2962986864,48.366464757,48.2022263128,-48.1550591806,-23.3358369088,23.419142979,1000000.0,-0.0494964653233,-0.049907783555599994,-0.04970212443945
42,0.001,-2000,150.000163269,24.9895990909,-24.9952956317,-46.819526495,46.9087931543,46.7374573702,-46.6993451463,-24.9119740541,24.978721687,1000000.0,-0.04345190779389999,-0.0438376239082,-0.043644765851049996
43,0.001,-1500,150.0003875732,26.6873057834,-26.6628028302,-45.2384611542,45.3255536573,45.1381488064,-45.1127137451,-26.5989958843,26.6766568446,1000000.0,-0.0369007539379,-0.0372883620826,-0.03709455801025
44,0.001,-1000,149.9999465942,28.5444895552,-28.4961388876,-43.4805107824,43.5576080165,43.3786491389,-43.3702190956,-28.4785310995,28.5467992128,1000000.0,-0.0297082397917,-0.0300127884866,-0.029860514139150002
45,0.001,-500,150.000403595,30.7043984139,-30.6505908682,-41.4339500572,41.5223876059,41.3339791706,-41.2911357629,-30.6352802457,30.6999453497,1000000.0,-0.0212701256514,-0.0216211120677,-0.02144561885955
46,0.001,0,150.0001396179,35.307915257,-35.3106697208,-36.8393758668,36.9081657129,36.4313190592,-36.3569892157,-35.6942551185,35.7916032915,1000000.0,-0.0021697232970999993,-0.0022616831696999923,-0.002215703233399996
47,0.001,500,150.0000900269,41.5977610116,-41.5899679812,-30.5163190455,30.5897234518,30.423143186,-30.404097162,-41.5262514379,41.6033281143,1000000.0,0.0223604886448,0.022023537054899997,0.02219201284985
48,0.001,1000,150.0004798889,43.6889372242,-43.655167672,-28.3313013361,28.4206368257,28.2617990145,-28.2182835725,-43.567318612,43.6504525855,1000000.0,0.030864022309199997,0.0304658330357,0.03066492767245
49,0.001,1500,149.9999008179,45.4442040938,-45.4211388692,-26.5109207961,26.5891933026,26.4477777785,-26.4070285457,-45.3188478063,45.3895560707,1000000.0,0.038010536638800003,0.037608289778300004,0.037809413208550004
50,0.001,2000,150.0001052856,47.0270856154,-46.9725641913,-24.8397891369,24.915295794,24.7933151105,-24.7751774343,-46.8734286794,46.9627731809,1000000.0,0.0444311572619,0.044081116929400005,0.04425613709565
51,0.001,2500,150.0002204895,48.4516932243,-48.4237279585,-23.3115414119,23.3952568802,23.2804934947,-23.2500044081,-48.3285143892,48.4015486026,1000000.0,0.050344923280000016,0.0500232646997,0.05018409398985001
52,0.001,3000,150.0003112793,49.8056959354,-49.7699868139,-21.8877211866,21.9688751712,21.8543417418,-21.8313154641,-49.6713654665,49.7479603234,1000000.0,0.0558900255434,0.0555627294321,0.05572637748775
53,0.001,3500,149.9999969482,51.0715612405,-51.0375050634,-20.568872493,20.6407679525,20.5266323452,-20.5059295797,-50.9343622847,51.0300551008,1000000.0,0.061076504379,0.06075477694,0.0609156406595
54,0.001,4000,150.0001686096,52.240344172,-52.2366056397,-19.2944123296,19.3759985713,19.2871286069,-19.2507876258,-52.1064324446,52.1865598949,1000000.0,0.065939033579,0.0656225814386,0.0657808075088
55,0.001,4500,150.0001190186,53.390977546,-53.3494432828,-18.1092696885,18.1781950164,18.0861161468,-18.0786137429,-53.2316774677,53.3028811443,1000000.0,0.07057569093910002,0.0702470939071,0.07041139242310002
56,0.001,5000,150.0002975464,54.4347573355,-54.4111159247,-16.9726195682,17.0607415849,16.9708527267,-16.9346241578,-54.2944736488,54.3711246076,1000000.0,0.07494039637569999,0.0746322371033,0.0747863167395
57,0.001,6000,150.0003112793,56.4061550014,-56.3955908459,-14.8617092784,14.9385927976,14.8137284227,-14.7925966897,-56.2693601014,56.3389549349,1000000.0,0.0831954207349,0.0828080129603,0.0830017168476
58,0.001,7000,150.0001609802,58.206000535,-58.1653606514,-12.9262581169,12.9986948863,12.9298171283,-12.897280176,-58.0487736871,58.1223920208,1000000.0,0.09054426388210002,0.09024621270470001,0.09039523829340002
59,0.001,8000,150.0002548218,59.8327194169,-59.8051642247,-11.1541498333,11.2455612167,11.1583564062,-11.1380657655,-59.6841399143,59.7633681797,1000000.0,0.0973414614699,0.09704779704399999,0.09719462925695
60,0.001,9000,150.0000595093,61.3299772087,-61.3063049579,-9.5427388197,9.617448059,9.5320894063,-9.4944511105,-61.1903980325,61.2646114897,1000000.0,0.1036097416498,0.1032948226435,0.10345228214665
61,0.001,10000,150.0004806519,62.7233743833,-62.6961340363,-8.0347865634,8.1008281084,8.0154204363,-8.0092044192,-62.5699979507,62.6514765843,1000000.0,0.10939488356409999,0.1090858598632,0.10924037171365
