,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
47,0.001,500,125.0001270294,6.633264184,-6.645272656,-28.604985027,28.608432016,28.437298309,-28.323901951,-6.605958044,6.663897281,1000000.0,-0.04348266342,-0.043943561718000006,-0.043713112569
48,0.001,1000,125.0004844666,14.606468994,-14.809477477,-20.283444477,20.200499209,20.14794518,-19.876883124,-15.289582858,15.43778964,1000000.0,-0.010608881833000001,-0.009756571188000005,-0.010182726510500003
49,0.001,1500,125.0006244659,26.71834902,-26.852591327,-8.130549556,8.103187689,8.100857101,-7.957209369,-27.236883159,27.338644149,1000000.0,0.037512873877,0.038341790063,0.037927331970000006
50,0.001,2000,124.9994304657,30.836787249,-30.815870476,-4.115712306,4.149786056,4.210028393,-4.179185158,-31.004508727,31.030364465,1000000.0,0.053263444173999995,0.05376937483,0.053516409502
51,0.001,2500,125.0005172729,30.808379946,-30.767742603,-4.152807788,4.194662627,4.261273435,-4.276622544,-30.879670167,30.911720516,1000000.0,0.05303822657,0.053443920267999996,0.053241073419
52,0.001,3000,124.999829483,30.389027346,-30.372023555,-4.485944753,4.509509717,4.676177973,-4.60975914,-30.513892139,30.529024438,1000000.0,0.051475113787999995,0.052047462107,0.0517612879475
53,0.001,3500,125.0000892639,30.160892879,-30.143520803,-4.705175801,4.729542146,4.879438427,-4.850318619,-30.266455881,30.304744579,1000000.0,0.050574656636000005,0.05113648251300001,0.050855569574500006
54,0.001,4000,125.0006942749,29.999711134,-29.988561164,-4.871840996,4.894294131,5.040146813,-5.0187016,-30.122012264,30.145159598,1000000.0,0.049929423885,0.050501036735,0.05021523031
55,0.001,4500,124.9995861053,29.896292429,-29.838780335,-5.014861527,5.037113606,5.180536508,-5.149293121,-29.983418357,29.992035734,1000000.0,0.04940524313499999,0.049923478958000006,0.0496643610465
56,0.001,5000,125.0007915497,29.753989478,-29.72185698,-5.127355921,5.174271256,5.319212926,-5.276643825,-29.857213286,29.853755988,1000000.0,0.048879989707,0.049409342097,0.049144665902
57,0.001,6000,125.0001586914,29.516668991,-29.486023083,-5.399342602,5.458078299,5.582002225,-5.536401878,-29.605377802,29.627878063,1000000.0,0.047884287971,0.048375834964,0.0481300614675
58,0.001,7000,125.0006855011,29.316904427,-29.25112326,-5.679215573,5.711158988,5.840547966,-5.8181991,-29.341123489,29.381058488,1000000.0,0.04690928062099999,0.047331807416,0.047120544018499994
59,0.001,8000,125.0000846863,29.017964335,-28.993299569,-5.967374862,5.994279339,6.100511054,-6.055007567,-29.087351014,29.115534795,1000000.0,0.045855745283,0.04624123160799999,0.0460484884455
60,0.001,9000,124.99948349,28.762872911,-28.742229984,-6.2350192,6.273950517,6.381801806,-6.345699528,-28.804722212,28.834953579,1000000.0,0.044777601561000004,0.045130706074,0.0449541538175
61,0.001,10000,125.0010124207,28.479656665,-28.469235724,-6.521462815,6.559477093,6.65298401,-6.599698207,-28.507479613,28.542043479,1000000.0,0.043696210172000004,0.043968583184,0.043832396678
