,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
40,0.001,-3000,100.0003143311,61.08064715,-61.070198989,30.961382845,-30.919106867,-31.234904374,31.281101309,-60.872984879,60.903079839,1000000.0,0.18466685182200002,0.18365655443,0.184161703126
41,0.001,-2500,100.0003681183,60.820959168,-60.767572474,30.684271657,-30.661002592,-30.992415565,31.002151097,-60.58956339,60.635166747,1000000.0,0.183583098304,0.182570004386,0.183076551345
42,0.001,-2000,100.0001468658,60.543834984,-60.505673483,30.435097295,-30.383372879,-30.699531991,30.764428538,-60.310180029,60.333802888,1000000.0,0.18251346899600002,0.181462453091,0.1819879610435
43,0.001,-1500,100.0004283905,60.252603011,-60.20445706,30.162170827,-30.123209571,-30.456528139,30.484244439,-60.014043724,60.048363357,1000000.0,0.181397832649,0.18034778747900002,0.18087281006400002
44,0.001,-1000,99.9999629974,59.952574154,-59.942332395,29.87775854,-29.857256986,-30.197998103,30.195173643,-59.727967582,59.763440782,1000000.0,0.180288078295,0.17922642389000001,0.17975725109250001
45,0.001,-500,100.0002357483,59.65402667,-59.647067232,29.606516857,-29.589216143,-29.906599948,29.939651411,-59.429997885,59.461312269,1000000.0,0.17914734526099999,0.17808704315399998,0.1786171942075
46,0.001,0,100.0000045776,59.405410116,-59.339133789,29.307632214,-29.289426157,-29.601578031,29.675350209,-59.133368248,59.172576716,1000000.0,0.17802147214500003,0.176903003335,0.17746223774000003
47,0.001,500,100.0006507874,59.057945632,-59.017241152,29.027158104,-28.989875728,-29.337964879,29.359567827,-58.823801591,58.857628549,1000000.0,0.17677271949,0.175698463972,0.176235591731
48,0.001,1000,100.0008296967,58.733874345,-58.690724986,28.703123452,-28.682714967,-29.021614062,29.043320732,-58.492782188,58.506969226,1000000.0,0.175489534125,0.17438558983299998,0.174937561979
49,0.001,1500,100.0000736237,58.334844407,-58.316930407,28.312541616,-28.281157103,-28.680692153,28.697445227,-58.105475617,58.124221176,1000000.0,0.174029912194,0.172823395512,0.173426653853
50,0.001,2000,100.0002586365,57.692439724,-57.668799592,27.685414062,-27.640467153,-28.067891903,28.100932595,-57.507624019,57.521053514,1000000.0,0.171530063814,0.17035455874799998,0.170942311281
51,0.001,2500,100.0000812531,55.501172622,-55.355076909,25.291091429,-25.210130701,-26.155365567,26.076305516,-55.399528318,55.375157772,1000000.0,0.163087920614,0.16127590821999999,0.16218191441699997
52,0.001,3000,100.0002296448,43.406885164,-42.721080932,12.461155791,-12.072611373,-15.245091237,14.664272498,-43.640645936,43.349605041,1000000.0,0.116037329831,0.111524018141,0.113780673986
53,0.001,3500,100.0003887177,11.832087128,-10.809499268,-19.498076246,19.997934674,15.530776655,-16.480710263,-12.501262201,12.053123423,1000000.0,-0.009369900521999997,-0.014941625296000004,-0.012155762909
54,0.001,4000,100.0001228333,-13.809855287,14.304142675,-44.316215449,44.595451858,42.085166828,-42.566541547,13.010198694,-13.220810012,1000000.0,-0.11276570633699999,-0.11514267601299999,-0.113954191175
55,0.001,4500,100.0001735687,-25.120064318,25.338545474,-55.154340594,55.279861638,54.324104564,-54.486853758,24.576646152,-24.617413522,1000000.0,-0.159269568114,-0.159628261906,-0.15944891501
56,0.001,5000,100.0004421234,-29.311207417,29.413466463,-59.146359125,59.232315482,58.934253668,-58.972697248,28.91907571,-28.93010755,1000000.0,-0.17663162479599998,-0.17622785786700002,-0.1764297413315
57,0.001,6000,100.0005157471,-31.898238898,31.896254417,-61.643856814,61.705541668,61.730345603,-61.677799227,31.552350911,-31.533789784,1000000.0,-0.18720263814500002,-0.18643553917699998,-0.186819088661
58,0.001,7000,99.9996829987,-32.84947086,32.901124257,-62.653078829,62.710613851,62.781465643,-62.789712259,32.546623957,-32.541276507,1000000.0,-0.19132177301899997,-0.19045159314399998,-0.19088668308149997
59,0.001,8000,100.0002544403,-33.556957291,33.610274091,-63.390833855,63.43247275,63.536243235,-63.506721184,33.271333034,-33.245556454,1000000.0,-0.194210195801,-0.19334019609300002,-0.193775195947
60,0.001,9000,100.0000415802,-34.158305349,34.19800031,-64.06674038,64.104934711,64.216127345,-64.178080825,33.907299134,-33.89676229,1000000.0,-0.196750513829,-0.195975736515,-0.196363125172
61,0.001,10000,100.0005130768,-34.748823542,34.769862371,-64.673976962,64.691927181,64.826147085,-64.812436692,34.494557336,-34.470168987,1000000.0,-0.19915726969000003,-0.19833063046599997,-0.198743950078
