,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
111,1e-06,-38000,300.0027389526,119.3225516,-4510.8437342,-427.078509,-4253.940561,-373.6355694,-3402.9609091,-95.049047,-4282.797782,1000000.0,-1600.8409461,360.88668299999927,-619.9771315500004
112,1e-06,-37000,300.001864624,130.5837982,-4527.4303282,-423.263841,-4221.265771,-358.7232134,-3426.5289922,-182.488249,-4329.169878,1000000.0,-1590.2083475999998,348.67969899999935,-620.7643243000002
113,1e-06,-36000,300.0001998901,158.7479695,-4586.2419118,-525.388932,-4182.720599,-273.5452055,-3436.0860636,-208.199523,-4439.036573,1000000.0,-1582.4490231999994,573.5053829999997,-504.47182009999983
114,1e-06,-35000,299.996156311,164.7954462,-4564.902018,-449.958723,-4191.240369,-302.4325665,-3466.9729739,-396.345985,-4436.200222,1000000.0,-1565.1570567999993,298.5725910000001,-633.2922328999996
115,1e-06,-34000,299.9980514526,122.90804,-4594.366396,-349.856521,-4287.1697468,-241.2543833,-3527.7601757,-236.524191,-4377.500515,1000000.0,-1430.7686436000004,203.6630981999997,-613.5527727000003
116,1e-06,-33000,299.9990112305,166.5810666,-4648.1937465,-611.095429,-4325.6828943,-233.5903025,-3568.6904447,-199.659842,-4329.023569,1000000.0,-1479.6746708999995,414.77626169999985,-532.4492045999998
117,1e-06,-32000,300.0016036987,188.5386774,-4644.8435799,-625.33892,-4305.46988,-238.6031585,-3573.3122847,-182.800805,-4294.347693,1000000.0,-1498.6731310999999,431.41592800000035,-533.6286015499998
118,1e-06,-31000,299.9999908447,162.9735249,-4691.0149389,-669.211728,-4218.406142,-230.490016,-3648.9560875,-198.325616,-4294.768355,1000000.0,-1435.522392299999,547.2483250000005,-444.13703364999924
119,1e-06,-30000,300.0001739502,185.5729138,-4662.4375438,-576.969398,-4207.664444,-234.271325,-3666.5377191,-245.818012,-4314.108975,1000000.0,-1415.7440634999994,437.5959170000001,-489.0740732499996
120,1e-06,-29000,300.0005493164,159.8775143,-4699.1844871,-619.66264,-4206.833682,-197.8027932,-3672.1794147,-320.886223,-4378.716526,1000000.0,-1384.6853799,470.6592609999998,-457.0130594500001
121,1e-06,-28000,299.9992706299,202.339922,-4679.6981605,-641.705906,-4266.691767,-184.2013967,-3709.9090286,-348.170376,-4287.381149,1000000.0,-1356.3304506000004,314.2249119999997,-521.0527693000004
122,1e-06,-27000,299.9970703125,190.647372,-4744.8061021,-649.54156,-4213.93867,-159.4854877,-3744.1442982,-296.196476,-4376.505863,1000000.0,-1350.7946636000006,515.9122770000008,-417.4411932999999
123,1e-06,-26000,299.9983673096,177.2121804,-4718.5402958,-726.615717,-4213.665111,-187.5150207,-3779.506573,-295.999085,-4238.618648,1000000.0,-1303.7609238999999,455.5701689999996,-424.0953774500001
124,1e-06,-25000,299.9990524292,197.0991032,-4704.7856165,-638.337216,-4238.208725,-159.3684377,-3806.4572393,-251.972744,-4244.855678,1000000.0,-1254.7959181000006,393.01142499999924,-430.89224655000066
125,1e-06,-24000,299.9968826294,209.2043888,-4744.168366,-744.182013,-4167.715302,-172.2442032,-3843.0463846,-261.056823,-4220.079105,1000000.0,-1282.5705733999998,535.4889930000004,-373.5407901999997
126,1e-06,-23000,299.9970001221,211.629197,-4739.1461156,-696.732988,-4221.896949,-172.1948989,-3871.7703218,-287.670414,-4227.499599,1000000.0,-1251.1998896999999,414.6652239999994,-418.26733285000023
127,1e-06,-22000,299.9985244751,207.687502,-4794.3246137,-772.068677,-4212.302927,-145.7949931,-3905.2616614,-247.330165,-4169.718192,1000000.0,-1242.5454473999998,482.1537770000009,-380.19583519999946
128,1e-06,-21000,299.9972305298,211.6914826,-4776.3344241,-810.11204,-4307.125781,-88.1500049,-3911.2079911,-425.353396,-4353.339978,1000000.0,-1164.9679205000002,430.97284100000024,-366.99753975
129,1e-06,-20000,300.0005813599,249.1665392,-4795.2397034,-812.148677,-4279.608447,-76.9717479,-3936.8759141,-494.306096,-4369.63466,1000000.0,-1184.5020764,407.868794,-388.31664120000005
130,1e-06,-19000,300.0005981445,213.8670493,-4789.1372766,-817.598147,-4265.659558,-84.6746968,-3974.344816,-584.718735,-4278.193876,1000000.0,-1113.3342067000003,245.4137300000002,-433.96023835000005
131,1e-06,-18000,300.0036361694,225.7388142,-4805.0099357,-744.538624,-4201.692668,-117.8737985,-4012.7516819,-366.113269,-4266.386037,1000000.0,-1135.8708664999995,443.1187240000004,-346.37607124999954
132,1e-06,-17000,300.0011642456,234.7760137,-4823.5220825,-878.444067,-4208.85587,-66.3593308,-4033.4890772,-386.463854,-4276.571892,1000000.0,-1091.1683497999993,559.6962349999994,-265.73605739999994
133,1e-06,-16000,300.0006622314,236.8415859,-4826.0300972,-823.634443,-4196.422897,-70.3780102,-4060.0209739,-491.854221,-4266.541257,1000000.0,-1073.2287193999991,401.89858199999935,-335.6650686999999
