,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
31,0.001,-10000,299.9995056152,6.46169057,-6.4518683317,-8.8570213784,8.9468958186,8.9436324337,-8.9261005065,-6.3706247039,6.4518020847,1000000.0,-0.004956174038499999,-0.004981490408400002,-0.004968832223450001
32,0.001,-9000,300.0010543823,6.6015380926,-6.583706426,-8.7329738684,8.8024375128,8.8537471039,-8.8275673901,-6.5346369925,6.5968792149,1000000.0,-0.0044960699754,-0.0044038951737999975,-0.0044499825745999986
33,0.001,-8000,300.0002929687,6.6889384555,-6.6589579957,-8.5810138494,8.6277706761,8.7187592635,-8.6974448505,-6.6768930437,6.728245324,1000000.0,-0.004068307662800001,-0.0038036461578000004,-0.003935976910300001
34,0.001,-7000,300.0003952026,6.7641087517,-6.7422113261,-8.4367306261,8.4653037683,8.5789556013,-8.5382502088,-6.729288167,6.8071711119,1000000.0,-0.0036108857323,-0.0033655751154999976,-0.0034882304238999986
35,0.001,-6000,300.0005477905,6.8968673009,-6.8599810834,-8.3121028491,8.3718977618,8.4479882332,-8.4231569467,-6.922977905,6.9605423998,1000000.0,-0.0031142967956000016,-0.002800480306100001,-0.002957388550850001
36,0.001,-5000,300.001461792,7.0376767121,-7.0091267676,-8.1998144812,8.2420315676,8.3295426828,-8.3008451713,-7.0099403716,7.0767699937,1000000.0,-0.002583584374400001,-0.002355135683500003,-0.002469360028950002
37,0.001,-4500,300.001449585,7.1017077365,-7.0748183003,-8.1143423629,8.1934852166,8.2692673494,-8.2569770216,-7.0994661462,7.1594125441,1000000.0,-0.0023497183342000003,-0.0020489488891999984,-0.002199333611699999
38,0.001,-4000,300.0007385254,7.1374822093,-7.1175834507,-8.0482441867,8.1717956875,8.2141899772,-8.1968497915,-7.1092564908,7.20404003,1000000.0,-0.0021559741087000006,-0.0019067433533999979,-0.0020313587310499992
39,0.001,-3500,300.0009689331,7.2477331104,-7.2328620106,-8.053724451,8.1166403289,8.1203666667,-8.1113270409,-7.172326051,7.2778753602,1000000.0,-0.0017510985865999995,-0.0017201633687000024,-0.001735630977650001
40,0.001,-3000,300.0005706787,7.3100387737,-7.3387695269,-8.0271031498,8.0871694073,8.0660512965,-8.0569186517,-7.2398211325,7.3328141172,1000000.0,-0.0014741616476000008,-0.0015416373074000002,-0.0015078994775000005
41,0.001,-2500,300.0008102417,7.4292235305,-7.4049037587,-7.9745505462,8.0383797273,8.0252082308,-7.9877436972,-7.3191285472,7.4120062758,1000000.0,-0.001178824638800001,-0.0012817954505000007,-0.0012303100446500008
42,0.001,-2000,300.001171875,7.502048113,-7.4911404283,-7.9337613998,8.0227896652,7.9719884413,-7.9825296117,-7.4031318788,7.4696187576,1000000.0,-0.0009613295116999998,-0.0010838004285999992,-0.0010225649701499995
43,0.001,-1500,300.000843811,7.5869111544,-7.6029631385,-7.8801439866,7.9630708905,7.9686138482,-7.9584578333,-7.4721948034,7.5776706169,1000000.0,-0.0007371973885999994,-0.0007933494567999988,-0.000765273422699999
44,0.001,-1000,300.0012039185,7.68904172,-7.669774403,-7.8598042158,7.9449846394,7.8954316474,-7.8450822793,-7.549005727,7.6138486316,1000000.0,-0.00038169780369999893,-0.0006419344966000012,-0.0005118161501500001
45,0.001,-500,300.0008758545,7.7946243887,-7.7536376221,-7.832092156,7.9355638099,7.7936703229,-7.7910466413,-7.6148770042,7.7070439839,1000000.0,-3.6454953399999824e-05,-0.00044573497779999905,-0.00024109496559999945
46,0.001,0,300.0012496948,7.878378081,-7.8542580867,-7.779675825,7.860591265,7.7575795185,-7.7536129869,-7.6874734327,7.7559661671,1000000.0,0.00022144366230000045,-0.00019682749019999957,1.2308086050000436e-05
47,0.001,500,300.0013809204,7.9216412883,-7.9106740745,-7.7203413819,7.8279193007,7.7106245282,-7.6979373308,-7.7874336081,7.864075817,1000000.0,0.00042375350379999865,0.00010324874250000083,0.0002635011231499997
48,0.001,1000,300.0005950928,8.0033872581,-7.9882056787,-7.6347458852,7.7271026637,7.6719762783,-7.6665836063,-7.8313545752,7.9143032494,1000000.0,0.0006530330521999997,0.00038380927570000003,0.0005184211639499999
49,0.001,1500,300.001373291,8.0719825234,-8.0627259072,-7.6299432562,7.7216648953,7.5913614862,-7.5638873518,-7.8921108827,7.9761812733,1000000.0,0.0009794595925999997,0.000516684004500001,0.0007480717985500003
50,0.001,2000,300.0009521484,8.1761025416,-8.154236933,-7.5767008795,7.6753763355,7.5537773081,-7.5099922641,-7.9761133531,8.0726984957,1000000.0,0.0012665699024000032,0.000796734633799999,0.001031652268100001
51,0.001,2500,300.0012527466,8.2605091816,-8.229523371,-7.5421517745,7.5957863932,7.4706507264,-7.4462359235,-8.0296618387,8.0854635658,1000000.0,0.0015731459027000002,0.000977187236799999,0.0012751665697499997
52,0.001,3000,300.0012176514,8.275053286,-8.2679573038,-7.4577800176,7.5800575745,7.3867751396,-7.333811688,-8.0617956734,8.1456329568,1000000.0,0.001822423762199997,0.0011695910381000001,0.0014960074001499986
53,0.001,3500,300.0001785278,8.417487068,-8.3824411398,-7.4211191462,7.5043611495,7.3321676795,-7.3208843293,-8.106834419,8.1690271011,1000000.0,0.002146876199000001,0.0013503812243999996,0.0017486287117000005
54,0.001,4000,300.0011749268,8.4564278387,-8.449013722,-7.3866579894,7.5134631384,7.2618498834,-7.229501159,-8.1609353547,8.2207698099,1000000.0,0.0024140905182999982,0.001481584036800001,0.0019478372775499995
55,0.001,4500,299.9995376587,8.5857043693,-8.5963268128,-7.3880463311,7.4783450756,7.2042520382,-7.1881739513,-8.2206850338,8.3188817974,1000000.0,0.002789605192599998,0.0016731754245,0.002231390308549999
56,0.001,5000,300.0008255005,8.6425587448,-8.6245680062,-7.303655124,7.40472055,7.1478917606,-7.1143917,-8.2901443421,8.4118712934,1000000.0,0.0030048432903999993,0.0019936399615000013,0.0024992416259500003
57,0.001,6000,300.0008163452,8.7483743466,-8.7537059965,-7.244777394,7.3256774694,7.0242050503,-6.9874334576,-8.4321341084,8.5214150083,1000000.0,0.0034904418352000002,0.0023830942532999996,0.0029367680442499997
58,0.001,7000,300.0014892578,8.9362929934,-8.9457816435,-7.130478758,7.2408346627,6.8852172598,-6.8736755831,-8.5620944223,8.6251635511,1000000.0,0.0041231817939999995,0.0028159445526999994,0.0034695631733499994
59,0.001,8000,300.0005493164,9.0851017272,-9.0462312201,-7.0203318433,7.0790986033,6.7672790017,-6.7292940261,-8.6533417387,8.7390842579,1000000.0,0.004634759919499998,0.0032929955500000004,0.00396387773475
60,0.001,9000,300.0008544922,9.2365335459,-9.2020401172,-6.8932204574,6.9963265925,6.6293748838,-6.6154488358,-8.766376173,8.8593590747,1000000.0,0.005193749943500001,0.003736188197800001,0.004464969070650001
61,0.001,10000,300.0010818481,9.3353227862,-9.3080132507,-6.7876254882,6.8747192697,6.5219074806,-6.5002562848,-8.886000388,8.9446955463,1000000.0,0.005621172271500004,0.0041683511763999995,0.004894761723950002
